Source,Target,Transfer Type,Classifier Type,Alpha,Epoch,Repeat,Accuracy,STD,Minimum Accuracy,Maximum Accuracy,Elapsed,Delete Rate
inceptionv3,insects,dense,Baseline,None,30,10,19.86,0.36,18.8,20.0,38.88,0.0
inceptionv3,insects,dense,tafe,0.0,30,10,20.12,0.51,19.6,21.6,32.8,4.35
inceptionv3,insects,dense,tafe,1e-45,30,10,37.94,5.85,25.4,47.2,4.81,96.39
inceptionv3,insects,dense,tafe,1e-25,30,10,31.1,7.49,20.0,38.6,3.96,98.05
inceptionv3,insects,dense,tafe,1e-15,30,10,23.78,7.56,20.0,39.0,2.37,98.78
inceptionv3,insects,dense,tafe,1e-05,30,10,20.0,0.0,20.0,20.0,1.69,99.71
resnet50,insects,dense,Baseline,None,30,10,20.0,0.0,20.0,20.0,55.91,0.0
resnet50,insects,dense,tafe,0.0,30,10,20.0,0.0,20.0,20.0,22.15,65.09
resnet50,insects,dense,tafe,1e-45,30,10,20.0,0.0,20.0,20.0,4.76,94.63
resnet50,insects,dense,tafe,1e-25,30,10,20.0,0.0,20.0,20.0,4.38,95.21
resnet50,insects,dense,tafe,1e-15,30,10,20.0,0.0,20.0,20.0,3.96,95.95
resnet50,insects,dense,tafe,1e-05,30,10,20.0,0.0,20.0,20.0,3.23,97.12
vgg16,insects,dense,Baseline,None,30,10,20.0,0.0,20.0,20.0,31.96,0.0
vgg16,insects,dense,tafe,0.0,30,10,20.08,0.24,20.0,20.8,29.89,0.59
vgg16,insects,dense,tafe,1e-45,30,10,20.0,0.0,20.0,20.0,4.52,91.99
vgg16,insects,dense,tafe,1e-25,30,10,20.0,0.0,20.0,20.0,3.65,95.9
vgg16,insects,dense,tafe,1e-15,30,10,20.0,0.0,20.0,20.0,3.22,98.24
vgg16,insects,dense,tafe,1e-05,30,10,20.0,0.0,20.0,20.0,2.83,99.41
xception,insects,dense,Baseline,None,30,10,24.64,6.21,20.0,40.0,166.82,0.0
xception,insects,dense,tafe,0.0,30,10,26.32,5.65,20.0,37.8,302.38,0.49
xception,insects,dense,tafe,1e-45,30,10,28.44,6.61,20.0,37.2,143.43,36.13
xception,insects,dense,tafe,1e-25,30,10,31.06,7.67,20.0,42.4,143.35,45.75
xception,insects,dense,tafe,1e-15,30,10,31.24,6.26,21.6,39.8,120.08,53.52
xception,insects,dense,tafe,1e-05,30,10,26.94,7.32,20.0,39.4,67.57,74.9
